id,ime,letnica_rojstva,drzava_rojstva,stevilo_iger_v_bazi,zacetek,konec,zmage,porazi,remiji,delez_zmag,kvaliteta
40965,M P Dreyer,1966,New Zealand,45,1982,2008,13,21,11,41.1,2275
109262,M F Noble,1962,New Zealand,70,1981,2016,22,15,33,55.0,2211
41483,Le Clercq,,,1,1982,1982,,,,,
153312,K Hansen,,,1,1982,1982,,,,,
153313,N Meldgaard,1964,Denmark,1,1982,1982,,,,,
17703,K Aseev,1960,Russia,294,1980,2003,82,87,122,49.1,
16521,Bronstein,,,"2,196",1938,1997,821,313,1008,61.9,2432
33122,Lazarus,,,1,1982,1982,,,,,
33123,A Dobrinine,,,1,1982,1982,,,,,
33150,D Ferens,,,1,1982,1982,,,,,
33154,Richard Fable,,,1,1982,1982,,,,,
91555,C Dullaert,,,3,1982,1982,,,,,
14848,K Regan,1959,United States of America,38,1974,2011,7,13,18,42.1,2372
24578,P Littlewood,1956,United Kingdom,180,1974,2018,64,58,58,51.7,2347
162465,T Schumann,,,1,1982,1982,,,,,
150195,R Speaks,,,2,1982,1983,,,,,
20924,F Braga,1958,Argentina,678,1974,2017,249,160,269,56.6,2404
20700,J Hase,1948,Argentina,53,1967,2008,12,11,30,50.9,2244
72865,A Jansson,,,2,1937,1982,,,,,
73339,Berend,,,1,1982,1982,,,,,
14098,Huebner,1948,Germany,"1,672",1961,2017,490,237,864,58.0,2574
14380,Tal,,,"2,852",1949,1992,1115,295,1276,65.3,
22462,Angantysson,1948,Iceland,62,1968,1986,14,29,19,37.9,2274
18193,K Kaiszauri,1952,Poland,57,1972,1992,18,23,16,45.6,2345
13751,Hebden,1958,United Kingdom,"1,758",1977,2020,837,361,511,63.9,2453
37449,M Stean,1953,United Kingdom,311,1969,1982,64,71,170,48.9,2500
14795,B Ivanovic,1949,Yugoslavia,"1,213",1963,2012,384,341,473,51.8,2403
73399,Grigic,,,4,1982,1982,,,,,
11743,Hort,1944,Czech Republic,"2,782",1959,2017,1033,315,1413,63.0,2387
15664,P Ostermeyer,1943,Germany,97,1963,1991,27,22,48,52.6,2402
15410,Chekhov,1955,Russia,"1,026",1972,2004,369,199,452,58.3,2457
46981,Razuvaev,1945,Russia,"1,332",1963,2002,448,165,705,60.7,2540
19064,L Zsinka,1953,Hungary,61,1979,2012,20,25,16,45.9,2241
37555,M Trepp,1961,Switzerland,77,1981,1994,15,30,32,40.3,
128132,E Bentzen,1955,Denmark,1,1982,1982,,,,,2373
45225,H Reefschlaeger,1944,Germany,69,1963,2012,22,30,15,44.0,2290
28146,V Ruehrig,1953,Germany,21,1981,1987,5,9,7,40.5,
17550,Plachetka,1945,Slovakia,"1,936",1960,2017,698,447,790,56.5,2312
17567,Pribyl,1947,Czech Republic,388,1963,2017,80,113,183,45.6,2219
32905,D Moody,1951,United States of America,50,1976,2014,25,23,2,52.0,
152092,Les LeRoy Smith,,,3,1982,1987,,,,,
14496,L Gutman,1945,Latvia,365,1967,2017,126,145,84,47.3,2393
39507,C Azzopardi,1956,Malta,9,1973,1984,0,6,3,16.7,
73387,S M Husain,,,2,1982,1982,,,,,2250
91688,W Zabasajja,1966,Uganda,11,1982,1990,1,8,2,18.2,2220
20896,C S M Franco,1966,Ecuador,260,1982,2020,76,47,99,56.5,2495
77728,G Madikwe,,,1,1982,1982,,,,,
114245,A Hausner,1927,Austria,14,1966,1991,1,6,7,32.1,1917
92571,M Wiese-Jozwiak,1961,Poland,10,1978,1988,2,3,5,45.0,2205
73392,Y Diop,1948,Senegal,11,1982,2018,3,5,3,40.9,1729
141985,Y M Rashid,,,1,1982,1982,,,,,
13755,Beliavsky,,,"2,474",1967,2020,833,468,1080,57.7,2517
118961,J Liew,1958,Malaysia,79,1978,2016,27,33,19,46.2,2176
17262,I Hakki,1957,Syria,113,1978,2008,40,39,34,50.4,2354
14539,A F Ker,1967,New Zealand,378,1981,2020,173,98,98,60.2,2298
111743,B W Freeman,,,2,1977,1982,,,,,
10950,D D van Geet,1932,Netherlands,112,1950,2006,33,50,29,42.4,2278
90244,O Sande,1943,Norway,46,1977,2001,15,14,17,51.1,2303
73413,M Vodiska,,,1,1983,1983,,,,,
73414,Fejes,,,1,1983,1983,,,,,
77764,G Peisert,,,1,1983,1983,,,,,
77765,G Nuckols,,,1,1983,1983,,,,,
73404,Sanahuja,,,1,1983,1983,,,,,
37703,Fernandez,,,15,1900,1994,2,8,5,30.0,
73407,Knobloch,,,1,1983,1983,,,,,
73415,R P Klabunde,1954,United States of America,1,1983,1983,,,,,
73416,Snijder,,,1,1983,1983,,,,,
77766,V Greenwalt,,,2,1983,1983,,,,,
73419,Herrings,,,1,1983,1983,,,,,
73420,Janssen,,,2,1982,1983,,,,,
73425,Schalkow,,,1,1983,1983,,,,,
73426,Bogun,,,1,1983,1983,,,,,
73437,Gurejev,,,1,1983,1983,,,,,
73438,Boiko,,,1,1983,1983,,,,,
77791,C Campelli,,,4,1983,1984,1,3,0,25.0,
77761,G Gainer,,,1,1983,1983,,,,,
77762,M Bass,,,1,1983,1983,,,,,
77763,R Kennedy,,,1,1983,1983,,,,,
73405,Alexandrin,,,1,1983,1983,,,,,
73406,Kuklow,,,1,1983,1983,,,,,
73423,Sakirsjanow,,,1,1983,1983,,,,,
73424,Usmanow,,,1,1983,1983,,,,,
13776,G Lane,1964,United Kingdom,244,1979,2019,96,80,65,53.3,2353
14596,J Flesch,1933,Hungary,145,1955,1983,35,43,67,47.2,
14687,K Langeweg,1937,Netherlands,818,1959,2002,186,279,348,44.3,2254
77756,P Karoly,,,1,1983,1983,,,,,
77757,H Karoly,,,1,1983,1983,,,,,
33055,R Bullock,,,6,1981,1983,2,4,0,33.3,
32606,P Brown,,,5,1971,1999,2,3,0,40.0,2039
46495,Y Farges,,,2,1983,1995,,,,,
77752,D Wade,1918,United States of America,11,1947,1983,4,5,2,45.5,
39288,J McCormick,1936,United States of America,25,1954,2005,7,13,5,38.0,2202
23182,Schneider,,,29,1866,2002,7,17,5,32.8,
33153,B Holsapple,,,5,1982,1989,,,,,
77773,J D Everidge,1967,United States of America,1,1983,1983,,,,,
142450,R Hills,,,1,1983,1983,,,,,
142451,T J Carr,,,1,1983,1983,,,,,
13898,A Chernin,1960,Ukraine,686,1979,2009,160,86,392,55.8,2614
17778,A Kveinys,1962,Lithuania,729,1983,2018,256,125,319,59.4,2537
141841,R Jones,,,1,1983,1983,,,,,
33266,Mishinski,,,1,1983,1983,,,,,
33267,Mametsanov,,,1,1983,1983,,,,,
62881,M Ale,,,7,1983,1987,4,2,1,64.3,
23822,Geus,,,1,1983,1983,,,,,
20750,R Huerta,1951,Cuba,17,1980,2004,4,7,6,41.2,2280
69079,W Sariego Figueredo,1963,Cuba,19,1980,2001,4,8,7,39.5,2318
77767,G Tidd,,,1,1983,1983,,,,,
77775,M Greenwalt,,,2,1983,1983,,,,,
18045,L Karlsson,1955,Sweden,428,1971,2017,142,103,183,54.6,2447
18701,L Bass,1957,Russia,31,1974,1991,7,7,17,50.0,2370
77770,R Bela,,,1,1983,1983,,,,,
77771,E Pal,,,1,1983,1983,,,,,
117180,J Cruz Lima,1954,Cuba,4,1983,1996,2,2,0,50.0,2219
94756,K Frey Beckman,1950,France,77,1972,2004,23,28,26,46.8,2269
98319,U Springer,,,7,1983,1985,,,,,
98320,R Sancholle,,,1,1983,1983,,,,,
14511,M V Golubev,1970,Ukraine,748,1979,2017,299,136,238,62.1,2461
148851,Sharabun,,,1,1983,1983,,,,,
32301,Susan Mills,,,2,1964,1983,,,,,
33264,C Demagila,,,1,1983,1983,,,,,
137244,K Ferenc,,,1,1983,1983,,,,,
110764,H James,,,1,1983,1983,,,,,
94390,M Davison,,,3,1983,1983,,,,,
33246,E Friel,,,2,1983,1983,,,,,
33256,B Olk,,,1,1983,1983,,,,,
33257,J Ganem,,,2,1983,1989,,,,,
37409,D Hamilton,1941,Australia,67,1958,2011,22,26,19,47.0,2032
24066,S Booth,1952,Australia,4,1982,1993,0,3,1,12.5,2030
148857,I Dayen,,,2,1983,1984,,,,,
33228,A Mazzeo,,,1,1983,1983,,,,,
33229,Bandoni,,,1,1983,1983,,,,,
87045,M Ronczkowski,1935,Germany,1,1983,1983,,,,,
87046,A G Ivanov,1959,Russia,3,1983,1988,,,,,
27173,C Eagle,,,26,1983,1992,9,13,4,42.3,
97218,R Beltramello,,,1,1983,1983,,,,,
100703,G Negro Frer,,,1,1983,1983,,,,,
100704,J Maurin,,,1,1983,1983,,,,,
26667,R Jamieson,1952,Australia,58,1971,1995,19,22,17,47.4,2444
142457,K Hagglof,,,2,1983,1983,,,,,
77753,L Darling,,,1,1983,1983,,,,,
77754,R Wood,1958,United States of America,3,1983,1993,,,,,2316
33242,Heckman,,,1,1983,1983,,,,,
33243,K Rhodes,,,1,1983,1983,,,,,
125759,W Verdonk,1971,Netherlands,3,1983,1994,,,,,
77772,M Ferrell,,,1,1983,1983,,,,,
49288,K Braeunlin,1946,Germany,6,1983,2017,,,,,1989
62883,H Soelch,1948,Germany,2,1967,1983,,,,,2211
73411,Cavallo,,,1,1983,1983,,,,,
73412,Barrera,,,1,1983,1983,,,,,
28753,S Buecker,1959,Germany,52,1981,2017,15,28,9,37.5,2278
28095,C Herbrechtsmeier,1953,Germany,68,1971,2004,12,24,32,41.2,2181
73429,J Roczniak,,,1,1983,1983,,,,,
73430,W Ziewiec,,,1,1983,1983,,,,,
33244,P Brigner,,,1,1983,1983,,,,,
33245,B Harmon,,,2,1983,1983,,,,,
77777,G Schwartz,1954,Germany,1,1983,1983,,,,,2088
28130,R Junge,1965,Germany,21,1983,2019,5,11,5,35.7,2228
142449,C E Edwards,,,1,1983,1983,,,,,
63219,G Morris,,,9,1983,2004,3,5,1,38.9,
111740,M Howard,,,4,1977,1983,1,3,0,25.0,
142837,P C Long,1943,United States of America,1,1983,1983,,,,,
77769,W Gwin,,,1,1983,1983,,,,,
60025,L Pantaleoni,1945,Italy,15,1983,1991,5,4,6,53.3,
33227,A Bonatti,1943,Italy,3,1982,1995,,,,,1404
94836,H Van Bommel,,,1,1983,1983,,,,,
162466,Bentrup,,,1,1983,1983,,,,,
162467,T Suits,,,1,1983,1983,,,,,
79807,H Westerinen,1944,Finland,"1,036",1958,2016,324,379,330,47.3,2263
16948,S N Arkhipov,1954,Russia,136,1978,2002,37,42,57,48.2,2443
141573,K McDonald,1962,United States of America,22,1983,2020,12,8,2,59.1,2088
141586,H Hillman,,,1,1983,1983,,,,,
83825,Holle,,,1,1983,1983,,,,,
91554,O Breitenstein,,,9,1982,1983,,,,,
64212,F Gustafsson,1964,Sweden,3,1983,2010,,,,,2081
82656,H Rothen,1958,Sweden,86,1980,2016,21,34,31,42.4,2241
155284,Jon R Stephenson,,,3,1982,1984,,,,,
110818,A McIntosh,1971,New Zealand,5,1983,1985,4,0,1,90.0,
73417,M Schuit,,,1,1983,1983,,,,,
73418,K Hendrickx-Bulle,,,1,1983,1983,,,,,
34230,T J Pirttimaki,1957,Finland,51,1975,2004,18,22,11,46.1,2185
18383,B Stein,1955,Germany,57,1978,1995,11,22,24,40.4,2340
77013,Fischer,,,3,1935,1987,,,,,
73408,Gotz,,,1,1983,1983,,,,,
19037,J Lechtynsky,1947,Czech Republic,"1,383",1967,2017,426,274,674,55.5,2327
15374,E Prandstetter,1948,Czech Republic,184,1972,2012,43,55,86,46.7,2227
27532,B Finegold,1969,United States of America,391,1981,2017,126,71,161,57.7,2476
73465,Granter,,,1,1984,1984,,,,,
73466,Haily,,,1,1984,1984,,,,,
77803,H Behrens,1958,Germany,2,1982,1984,,,,,2206
77804,W Gscheidlen,,,2,1984,1986,,,,,
73443,Van Horenbeke,,,1,1984,1984,,,,,
45619,M De Bolster,2004,Netherlands,3,1965,1984,,,,,
73456,M Tamminga,,,1,1984,1984,,,,,
73457,R Leenes,,,1,1984,1984,,,,,
73444,Wiegel,,,1,1984,1984,,,,,
63297,G Fiebig,,,4,1984,1990,2,2,0,50.0,
73449,Soedjono,1920,Indonesia,1,1984,1984,,,,,
73450,A Byhlin,,,1,1984,1984,,,,,
20755,A Blees,1962,Netherlands,127,1983,2017,41,58,28,43.3,2326
51953,G Grimberg,1957,France,22,1984,2012,9,9,4,50.0,2216
77789,M Bennett,,,1,1984,1984,,,,,
73454,Balabanow,,,1,1984,1984,,,,,
73455,Moros,,,1,1984,1984,,,,,
73459,Jakowlew,,,1,1984,1984,,,,,
73460,Chalmanski,,,1,1984,1984,,,,,
73468,Malych,,,1,1984,1984,,,,,
73469,Eidelberg,,,1,1984,1984,,,,,
77792,S Cregger,,,1,1984,1984,,,,,
77793,J Helman,,,1,1984,1984,,,,,
77799,S Chanawangsa,1950,Thailand,1,1984,1984,,,,,
135452,G Kearse,1949,United States of America,1,1984,1984,,,,,
16755,A Zelner,1961,United States of America,3,1984,1997,,,,,2334
32845,L Friscoe,,,2,1979,1984,,,,,
16878,I Polovodin,1955,Russia,61,1979,2001,14,15,32,49.2,
43824,L Maslov,1935,Lithuania,27,1953,1987,6,13,8,37.0,
32842,G Holcomb,,,2,1979,1984,,,,,
77794,B Goreff,,,1,1984,1984,,,,,
18342,W Schlemermeyer,1958,Germany,16,1981,2003,2,7,7,34.4,2314
31040,R Dausch,1960,Germany,20,1983,2012,4,10,6,35.0,2218
35128,I Berezovsky,1971,Monaco,42,1984,2018,13,14,15,48.8,2386
146186,V Rusel,,,1,1984,1984,,,,,
33214,F Lucas,1946,Netherlands,24,1974,2001,14,6,4,66.7,1802
102361,B Van Yperen,,,1,1984,1984,,,,,
129194,B Setterberg,,,1,1984,1984,,,,,
28378,K Nedved,1928,United States of America,3,1984,1988,,,,,
28473,V M Golod,1971,Israel,426,1984,2016,163,55,197,63.0,2499
73441,Z Djordjevic,,,1,1984,1984,,,,,
73442,M Kovacevic,,,1,1984,1984,,,,,
77805,D Tobor,1950,Germany,9,1984,2019,2,6,1,27.8,1923
33353,D Patterson,,,1,1984,1984,,,,,
77795,Mogusar,,,1,1984,1984,,,,,
77796,T L Trippe,1966,United States of America,1,1984,1984,,,,,
90305,C A Wieringen,1945,Netherlands,20,1984,2001,2,7,11,37.5,
73462,Leenders,,,1,1984,1984,,,,,
77800,R Wuehler,,,1,1984,1984,,,,,
77801,M Sheikh,,,1,1984,1984,,,,,
33346,I Maclellan,,,1,1984,1984,,,,,
31721,D Thompson,,,5,1868,1984,3,2,0,60.0,
73452,O Wildgruber,,,1,1984,1984,,,,,
73453,I Eisenhut,,,1,1984,1984,,,,,
73467,Bangijew,,,1,1984,1984,,,,,
17628,V Malaniuk,1957,Ukraine,689,1974,2014,194,119,323,55.9,2444
77786,Dowd,,,1,1984,1984,,,,,
73445,R Zile,1922,Estonia,2,1978,1984,,,,,
73446,Nyberg,,,1,1984,1984,,,,,
32594,Gill,,,4,1972,1985,1,2,1,37.5,
73448,Freedman,,,2,1970,1984,,,,,
26941,Walter,,,8,1896,2013,2,5,1,31.2,
73451,Baum,,,2,1957,1984,,,,,
73463,A Santos,,,2,1976,1984,,,,,
73464,P Silva,,,1,1984,1984,,,,,
77784,B Quanrud,,,1,1984,1984,,,,,
24057,J Readey,1959,United States of America,49,1975,2009,18,21,10,46.9,2238
76880,R Patterson,1958,Canada,53,1975,2011,10,30,13,31.1,2013
106863,M Micayabas,1963,Philippines,10,1984,2007,3,6,1,35.0,2309
15580,D Kopec,1954,Israel,250,1969,2015,104,71,73,56.7,2308
33343,K Price,,,2,1984,1984,,,,,
62015,E P Wikle,,,1,1984,1984,,,,,
77790,G Teitz,,,1,1984,1984,,,,,
33338,M Freese,,,1,1984,1984,,,,,
33339,R Hayes,1915,Canada,14,1948,1992,7,7,0,50.0,
59697,S McGiffert,,,1,1984,1984,,,,,
59698,R Carpenter,,,3,1984,1985,,,,,
85620,Srinivas,,,1,1984,1984,,,,,
85621,V Ravikumar,1959,India,69,1979,1990,20,27,22,44.9,2347
47919,P Giulian,1951,United Kingdom,87,1969,2019,23,28,36,47.1,2131
33276,Heuhapl,,,1,1984,1984,,,,,
33277,Stroher,,,1,1984,1984,,,,,
19849,R Herendi,1957,Hungary,2,1984,1993,,,,,
28153,H Huenerkopf,1953,Germany,26,1974,1991,8,11,7,44.2,2285
21136,Spassky,,,"2,308",1948,2009,777,209,1266,62.6,2548
30661,A Kuebler,,,8,1978,1990,1,7,0,12.5,
11227,Larsen,1935,Denmark,"2,540",1948,2008,1117,563,780,61.3,2415
17362,L Riemersma,1967,Netherlands,165,1975,2018,52,72,41,43.9,2436
19284,K G Shirazi,1952,Iran,451,1972,2017,178,197,70,47.9,2355
28207,G Timmerman,1956,Netherlands,453,1971,2009,204,118,130,59.5,2205
52236,A Rosmuller,1947,Netherlands,22,1977,2017,8,11,3,43.2,2058
42844,E Pandavos,1957,Greece,17,1980,1994,5,4,8,52.9,2254
164571,Mohamad Al-Laham,,,2,1984,1984,,,,,
28808,E Bernal,1960,Philippines,23,1980,1991,9,8,6,52.2,2355
15656,de Firmian,1957,United States of America,"1,216",1973,2011,441,269,489,57.2,2496
102137,H Y Ibrahim,,,1,1984,1984,,,,,
102138,K Anderson,,,1,1984,1984,,,,,
63009,A Bammoune,1961,Algeria,9,1982,1992,2,5,2,33.3,2280
27474,G Borg,1963,Malta,72,1980,2020,22,8,23,63.2,2367
28258,Z Veroci Petronic,1949,Hungary,75,1966,2008,17,15,43,51.3,2246
41371,E Kondou,1965,Greece,6,1984,1990,1,5,0,16.7,2067
59773,E Gueye,1966,Senegal,26,1985,2018,7,15,4,34.6,1948
73497,T Korsano,,,1,1985,1985,,,,,
90631,H E Schug,,,12,1985,1990,7,3,2,66.7,
73480,Ditschuleit,,,1,1985,1985,,,,,
28245,N Tagnon,1950,France,45,1976,2008,9,30,6,26.7,1926
33529,O Jojic,1960,France,1,1985,1985,,,,,2235
29955,E Kunath,1931,Germany,3,1984,1989,,,,,1991
73482,E Schneiders,,,3,1985,1988,,,,,
73485,R Johansson,,,1,1985,1985,,,,,
73486,O Gradin,,,1,1985,1985,,,,,
73495,Magnus Lindgren,,,1,1985,1985,,,,,
80077,P Berkell,1953,Sweden,6,1979,2003,0,3,3,25.0,2118
142466,D F Bennett,,,1,1985,1985,,,,,
142467,A Tomsic,,,1,1985,1985,,,,,
73472,M Levitt,1964,South Africa,4,1985,2002,1,2,1,37.5,2250
73473,I Gluckman,,,1,1985,1985,,,,,
30328,E Bhend,1931,Switzerland,185,1951,2017,44,73,68,42.2,2104
42112,D Tomic,1941,Yugoslavia,19,1966,1993,3,13,3,23.7,2125
62601,Myers,,,3,1955,1985,,,,,
73477,Koronghi,,,2,1980,1985,,,,,
73478,Szemegyi,,,1,1985,1985,,,,,
73483,W Brinkmann,,,1,1985,1985,,,,,
36587,K H Woschkat,,,3,1985,1995,,,,,
51133,E R Gruenenwald,1964,Switzerland,10,1985,2001,2,7,1,25.0,2033
77809,Mark Turner,,,1,1985,1985,,,,,
77817,Beissel,,,1,1985,1985,,,,,
77818,Winborn,,,1,1985,1985,,,,,
43125,G Small,1960,United States of America,19,1979,2007,4,15,0,21.1,2267
38035,T Halasz,1957,Hungary,22,1985,2001,11,7,4,59.1,2354
77812,Gritschuk,,,1,1985,1985,,,,,
77816,H Dunn,,,1,1985,1985,,,,,
45598,K Lawless,1949,United States of America,29,1969,1987,8,11,10,44.8,
77821,D Genz,,,1,1985,1985,,,,,
77822,D Boehmer,,,1,1985,1985,,,,,
130119,W Schneider,1955,Germany,29,1985,1990,16,8,5,63.8,2032
77813,Tanin,,,2,1931,1985,,,,,
86618,J Diaz Diaz,1948,Cuba,88,1966,2013,18,46,24,34.1,2302
77828,P Atanasov,1948,Bulgaria,17,1967,1991,3,9,5,32.4,2342
101484,K Blaha,,,1,1985,1985,,,,,
115399,J Westmoreland,,,1,1985,1985,,,,,
152097,V Kestler,,,1,1985,1985,,,,,
142472,P Grinyer,,,1,1985,1985,,,,,
142473,L Anderson,,,1,1985,1985,,,,,
109257,S Fitzpatrick,1953,Australia,29,1984,2002,7,10,12,44.8,
142475,P P Rohov,,,1,1985,1985,,,,,
122840,J Scott,1995,United Kingdom,8,1985,2009,3,3,2,50.0,1897
142481,C Benham,,,2,1985,1986,,,,,
43863,R Behling,1947,Germany,14,1961,2016,3,9,2,28.6,2052
97221,O Haakonstad,1948,United States of America,1,1985,1985,,,,,
15372,A Bangiev,1946,Ukraine,78,1970,2000,36,19,15,62.1,2378
48143,E Eichhorn,1946,Switzerland,19,1961,1992,2,11,6,26.3,
23553,Maric,1927,Yugoslavia,102,1953,1988,22,28,52,47.1,
45305,N Hoiberg,1956,Denmark,60,1976,2015,22,28,10,45.0,2154
142474,C McKenzie,1948,Australia,8,1985,2002,3,4,1,43.8,
131253,J E Hawkes,1942,United Kingdom,9,1962,1985,3,6,0,33.3,
33392,Preston,,,1,1985,1985,,,,,
24185,Pettersson,,,4,1937,1985,2,1,1,62.5,
29663,Nielsen,,,5,1855,1985,3,2,0,60.0,
128082,C Rinaldi,1941,Argentina,3,1985,1990,,,,,
62942,Meneguzzi,,,1,1985,1985,,,,,
30974,W Hahn,,,3,1983,1986,,,,,
30975,W Fronda,,,2,1985,1986,,,,,
33482,J van Geemen,,,14,1976,1991,13,1,0,92.9,
15797,I Rogers,1960,Australia,"1,163",1975,2007,503,220,426,62.3,2545
21950,J Feller,1944,Luxembourg,50,1966,2008,4,29,17,25.0,2182
62950,Bastion,1955,France,1,1985,1985,,,,,1627
11659,S Conquest,1967,United Kingdom,637,1980,2013,255,186,192,55.5,2510
73475,Bronnum,,,1,1985,1985,,,,,
73476,San Marco,,,1,1985,1985,,,,,
33397,Philippe,,,4,1873,1994,0,3,1,12.5,
19662,E Dizdarevic,1958,Bosnia and Herzegovina,420,1981,2018,104,105,204,49.9,2444
16998,Antunes,1962,Portugal,113,1980,2000,40,41,30,49.5,2496
32855,M Suta,1931,Romania,8,1965,1985,1,4,3,31.2,
73487,Radivojevic,,,1,1985,1985,,,,,
32878,Vajs,,,5,1979,1986,2,3,0,40.0,
10929,Y Visser,1963,Netherlands,186,1985,2009,54,65,59,46.9,2465
73499,Stam,,,1,1985,1985,,,,,
73500,A Erkay,1956,Germany,1,1985,1985,,,,,1945
33846,L Mostertman,1936,Netherlands,7,1985,1991,1,4,2,28.6,1882
43288,H Peters,1945,Netherlands,4,1985,2007,,,,,1771
73493,W Meijer,1954,Netherlands,1,1985,1985,,,,,
33527,J Latell,,,3,1985,1986,,,,,
62924,A Olms,,,1,1985,1985,,,,,
62925,K Eberding,,,1,1985,1985,,,,,
123119,L Mouillaux,1928,France,1,1985,1985,,,,,1656
90817,J M Matisson,,,9,1985,2001,3,4,2,44.4,
33378,Bakker,,,2,1985,1985,,,,,
77814,B Scanlon,,,1,1985,1985,,,,,
77815,R Kobernat,,,1,1985,1985,,,,,
77823,Dale,,,1,1985,1985,,,,,
77824,Guner,,,1,1985,1985,,,,,
142476,M C Gross,,,2,1985,2015,,,,,
100461,M Backman,1979,Sweden,11,1983,2016,2,7,2,27.3,2072
33428,P Verdier,1962,France,39,1985,2005,13,14,12,48.7,2115
33535,D Tiffin,1935,United States of America,1,1985,1985,,,,,
14874,A Kuligowski,1955,Poland,477,1973,1996,161,143,155,52.0,2430
14372,G Miralles,1966,France,208,1982,2017,48,69,88,44.9,2418
142477,H Selness,,,1,1985,1985,,,,,
65109,A Voss,,,4,1985,1995,1,2,1,37.5,
122186,R Atkins,,,2,1984,1985,,,,,
160660,Byron Harley Rusk,1959,United States of America,1,1985,1985,,,,,
160678,G Hahn,,,1,1985,1985,,,,,
33413,Hamory,,,1,1985,1985,,,,,
33414,Bodonyl,,,1,1985,1985,,,,,
59707,G Drygas,,,1,1985,1985,,,,,
59708,H Ambelang,1954,Germany,1,1985,1985,,,,,2145
59725,C Nortje,,,1,1985,1985,,,,,
59726,T Kett,1962,United Kingdom,215,1985,2020,65,89,61,44.4,2178
94396,K Norris,,,1,1985,1985,,,,,
138781,D R Adamson,1945,United States of America,1,1985,1985,,,,,
32472,V Palciauskas,1941,Lithuania,67,1959,2007,20,19,28,50.7,
14002,Ulibin,1971,Russia,487,1985,2017,172,116,194,55.8,2469
15809,Shirov,1972,Latvia,"3,208",1983,2020,934,395,1055,61.3,2647
126587,B Williams,1952,New Zealand,2,1985,1999,,,,,
101751,H Bennett,1955,New Zealand,186,1977,2017,46,104,36,34.4,1932
121215,M Post,,,2,1978,1985,,,,,
87685,P Hensman,,,10,1974,1985,4,5,1,45.0,
122209,C D Gilliam,,,1,1985,1985,,,,,
122093,J Hardinge,1945,United Kingdom,261,1962,1989,144,56,61,66.9,
15434,M Wilder,1962,United States of America,132,1979,1989,36,33,63,51.1,2540
149517,D Barouty,1956,United States of America,1,1985,1985,,,,,2235
38595,S A Tarin,,,1,1985,1985,,,,,
73489,Powell,,,2,1919,1985,,,,,
73490,Nagel,,,1,1985,1985,,,,,
77827,S Macagno,1964,Argentina,7,1982,2017,2,5,0,28.6,2320
77826,J Mahaded,,,1,1985,1985,,,,,
14084,O Renet,1964,France,325,1984,2019,60,122,138,40.3,2462
17573,Stefan Djuric,1955,Yugoslavia,386,1973,2017,109,117,116,48.8,2358
14091,J Horvath,1964,Hungary,365,1981,2017,128,56,181,59.9,2438
18364,P Petran,1946,Hungary,133,1968,2010,31,45,57,44.7,2295
14676,Smyslov,,,"2,655",1935,2001,922,306,1391,61.8,2494
15696,Sax,,,"1,218",1970,2012,378,210,622,56.9,2439
15864,Nunn,1955,United Kingdom,"1,584",1963,2017,597,239,675,61.8,2568
45454,Grant,,,3,1965,1986,,,,,
73506,Bozicevic,,,2,1986,1986,,,,,
73515,M Nuebling,,,1,1986,1986,,,,,
73516,H Gagsch,,,1,1986,1986,,,,,
59864,I F Angermann,1941,Germany,3,1986,2001,,,,,1886
73523,W Jurack,,,2,1986,1986,,,,,
31567,Kirkpatrick,,,6,1900,1987,1,5,0,16.7,
77839,H Andruschak,1944,United Kingdom,1,1986,1986,,,,,
77840,L Strull,1926,United States of America,1,1986,1986,,,,,
85249,D Zardus,,,2,1966,1986,,,,,2020
77850,A Steventon,,,1,1986,1986,,,,,
11335,G Budzinski,1955,United States of America,1,1986,1986,,,,,
33724,Kraujunos,,,1,1986,1986,,,,,
59840,Gerloff,,,3,1986,1987,,,,,
73513,Stopp,1959,Germany,3,1986,1986,,,,,
32809,W Muir,1905,United States of America,19,1933,1987,13,5,1,71.1,
46662,K Schepel,,,14,1978,1990,4,9,1,32.1,2155
147118,Johansen,,,1,1986,1986,,,,,
73521,Pettersen,,,1,1986,1986,,,,,
34553,R Hendriks,1958,Netherlands,83,1977,2017,18,41,24,36.1,2037
96170,F Van den Bosch,,,3,1970,1991,,,,,
77837,Kruza,,,1,1986,1986,,,,,
77838,Kotasa,,,1,1986,1986,,,,,
77847,C Pickett,,,1,1986,1986,,,,,
77848,W Veatch,,,1,1986,1986,,,,,
62036,L Shameson,1932,United States of America,1,1986,1986,,,,,
73501,Schowalter,,,1,1986,1986,,,,,
73505,Trostler,,,2,1986,1986,,,,,
60272,Quack,,,3,1986,1990,,,,,
73511,Krimbacher,,,1,1986,1986,,,,,
73540,Berecky,,,1,1986,1986,,,,,
73541,Sonderso,,,1,1986,1986,,,,,
73507,B Jensen,,,2,1983,1986,,,,,
73508,P Bahr,1942,Germany,1,1986,1986,,,,,1820
73509,Vetterlein,,,1,1986,1986,,,,,
22621,A Muir,1958,United Kingdom,215,1975,2019,55,91,69,41.6,2266
31263,Johnson,,,3,1986,1991,,,,,
73517,J Segovia,1971,Puerto Rico,2,1986,1999,,,,,2142
62641,H Martin,,,5,1960,1986,1,3,1,30.0,
31940,R Zimmer,1971,France,20,1986,2012,8,11,1,42.5,2176
73518,Bomer,,,2,1986,1986,,,,,
